id,fecha_hora,numero,jugadores_presentes,velocity,direction,strategy,fichas,ganancia,saldo,opcion_apuesta,categoria,aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36
,2025-05-29 08:19:49,12.0,10,44.614476038216736,horario,ppo,1.0,-500.0,0.0,19-36,rojo,1,3,1147,1147,1147,1147
,2025-05-29 08:20:31,33.0,10,53.638650122228356,antihorario,dalembert,2.0,1000.0,1000.0,19-36,negro,1,4,1148,1148,1148,1148
,2025-05-29 08:21:16,35.0,7,52.221101146236265,horario,dqn,1.0,500.0,1500.0,19-36,negro,2,1,1149,1149,1149,1149
,2025-05-29 08:21:55,24.0,9,57.9219785919112,antihorario,dqn,1.0,500.0,2000.0,19-36,negro,3,1,1150,1150,1150,1150
,2025-05-29 08:22:37,30.0,9,53.285491768830255,horario,dqn,1.0,500.0,2500.0,19-36,rojo,4,1,1151,1151,1151,1151
,2025-05-29 08:23:18,8.0,7,51.21965005933191,antihorario,dalembert,1.0,-500.0,2000.0,rojo,negro,1,2,1152,1152,1152,1152
,2025-05-29 08:24:01,1.0,7,49.41144127293532,horario,dqn,1.0,-500.0,1500.0,19-36,rojo,2,1,1153,1153,1153,1153
,2025-05-29 08:24:44,19.0,7,56.88518715399999,antihorario,dqn,1.0,500.0,2000.0,19-36,rojo,1,2,1154,1154,1154,1154
,2025-05-29 08:25:21,17.0,8,64.90580564047876,horario,dalembert,1.0,-500.0,1500.0,rojo,negro,1,3,1155,1155,1155,1155
,2025-05-29 08:26:05,8.0,8,62.736365967491395,antihorario,dalembert,2.0,-1000.0,500.0,19-36,negro,2,1,1156,1156,1156,1156
,2025-05-29 08:26:47,13.0,8,52.01155404448282,horario,fibonacci,1.0,-500.0,0.0,19-36,negro,3,1,1157,1157,1157,1157
,2025-05-29 08:27:30,5.0,9,46.49510257527395,antihorario,dqn,1.0,-500.0,-500.0,19-36,rojo,4,1,1158,1158,1158,1158
,2025-05-29 08:28:14,29.0,10,53.66292855011524,horario,fibonacci,2.0,1000.0,500.0,19-36,negro,1,2,1159,1159,1159,1159
,2025-05-29 08:28:58,28.0,12,49.73663831716581,antihorario,dalembert,1.0,-500.0,0.0,rojo,negro,2,1,1160,1160,1160,1160
,2025-05-29 08:29:38,12.0,14,48.028052506081124,horario,ppo,1.0,-500.0,-500.0,19-36,rojo,3,1,1161,1161,1161,1161
,2025-05-29 08:30:19,5.0,12,55.56255673166336,antihorario,dalembert,2.0,-1000.0,-1500.0,19-36,rojo,1,2,1162,1162,1162,1162
,2025-05-29 08:31:04,23.0,12,48.413029298957014,horario,dalembert,3.0,1500.0,0.0,19-36,rojo,1,3,1163,1163,1163,1163
,2025-05-29 08:31:44,13.0,10,52.962804424138426,antihorario,dqn,1.0,-500.0,-500.0,19-36,negro,1,4,1164,1164,1164,1164
,2025-05-29 08:32:25,25.0,1,53.973984714973355,horario,fibonacci,3.0,1500.0,1000.0,19-36,rojo,2,1,1165,1165,1165,1165
,2025-05-29 08:33:06,7.0,10,49.07314456932099,antihorario,ppo,1.0,-500.0,500.0,19-36,rojo,1,2,1166,1166,1166,1166
,2025-05-29 08:33:50,35.0,9,54.105231429944325,horario,fibonacci,5.0,2500.0,3000.0,19-36,negro,1,3,1167,1167,1167,1167
,2025-05-29 08:34:33,17.0,9,53.637526883148084,antihorario,ppo,1.0,-500.0,2500.0,19-36,negro,2,1,1168,1168,1168,1168
,2025-05-29 08:35:16,35.0,10,55.02003184141106,horario,dalembert,4.0,2000.0,4500.0,19-36,negro,3,1,1169,1169,1169,1169
,2025-05-29 08:35:58,31.0,1,51.03485315059905,antihorario,dalembert,3.0,-1500.0,3000.0,rojo,negro,4,1,1170,1170,1170,1170
,2025-05-29 08:36:45,29.0,12,50.90996346704668,horario,ppo,1.0,500.0,3500.0,19-36,negro,5,1,1171,1171,1171,1171
,2025-05-29 09:11:56,6.0,14,45.97111657739288,antihorario,,0.0,0.0,0.0,,negro,6,1,1172,1172,1172,1172
,2025-05-29 09:32:18,28.0,12,58.74385644681128,horario,,0.0,0.0,0.0,,negro,7,1,1173,1173,1173,1173
,2025-05-29 09:53:06,14.0,1,58.26057025372734,horario,,0.0,0.0,0.0,,rojo,8,1,1174,1174,1174,1174
